,tweet,verified,created_at,location,favourites,retweets
12039,Wide-Mouthed Popping Cat #Popcat ตอนนี้ไต้หวันแซงไทยแล้ว ยอมมั้ย? 👀 (นี่คนหนึ่งที่ไม่ยอมค่ะ ไปกดเพิ่มอีกหลายพัน https://t.co/4J6nrhiYo6,False,2021-08-18 10:56:31,,5,9
12040,นึกขึ้นได้กลับมาปั่น #popcat ตกใจ ไต้หวัน เลือดนักสู้มาก 102+++ พี่ไทยกลับมาด่าอิรัฐบาลต่อ https://t.co/BvNRhm10MY,False,2021-08-18 10:56:50,ประเทศไทย,0,0
12041,#popcat Popcatพักไว้ก่อน ขอทุบ Popyut แปปป https://t.co/mJKrQwj0jm https://t.co/EMfqR0Hoqz,False,2021-08-18 10:56:54,,0,0
12042,นี้ขนาดไม่มีรางวัลยังสู้กันแทบตาย555 #popcat https://t.co/ZJi82wew5P,False,2021-08-18 10:56:55,"จ.เพชรบูรณ์, ประเทศไทย",0,0
12043,วอมนิ้วรอเลยค่ะทุกค๊นนนนนน #popcat https://t.co/fyRU6O4Wej,False,2021-08-18 10:57:04,,26,35
12044,#popcat,False,2021-08-18 10:57:15,,0,0
12045,น้ำแตกคาโต๊ะ #saveนารา #popcat https://t.co/Ph8COgFJAe,False,2021-08-18 10:57:41,,0,0
12046,กูนั่งดูนานมาก วินาทีประวัติศาสตร์555555 #popcat https://t.co/3FJDMGN0Rd,False,2021-08-18 10:58:16,,207,174
12047,"#AfganistanBurning 
#TalibanIslamistTerrorBack 
#popcat 
#afganmainority 
#BBCnew https://t.co/a23SIJd1JR",False,2021-08-18 10:58:32,,0,0
12048,"❀ 𝙉𝙚𝙩𝙛𝙡𝙞𝙭 𝟰𝙠 ❀

✿ 𝟭 จอ 39 บาท 

❀ 𝟯𝟬 𝘿𝙖𝙮𝙨

✦ แอคนอก  จอเดี่ยว !
✦ ไม่ต้องใช้ Vpn 
✦ ล็อคจอไม่ได้

Tag : #หารnetfilx… https://t.co/TWgB7It716",False,2021-08-18 10:58:33,,5,2
12049,"https://t.co/XmAblJUdQG

#ฝาก10บาทรับ100บาท #ลองเล่นดู #เล่นเพื่อความสนุกเท่านั้นนะ

#สมน้ําหน้าคฝไม่ได้เบี้ยเลี้ยง #popcat",False,2021-08-18 10:59:06,,0,0
12050,"#สบู่สูตรลับเฉพาะ ดูความน่ารักของมัน ไม่ซื้อไปใช้ ซื้อไปเล่นก็ได้น้า55555 กังมากใน #tiktok 
#พร้อมส่ง ‼️149 บาทเอง… https://t.co/es9CCZmvad",False,2021-08-18 10:59:07,,0,0
12051,"ม็อบเริ่มรวมตัวดินแดงอีกแล้ว 
#ม็อบ18สิงหา #ม็อบต้องการคนตาย #popcat #saveนารา #ม็อบ17สิงหา  #เบื่อม็อบ https://t.co/4gDohCAurL",False,2021-08-18 11:00:23,,0,2
12052,แหมมมแผ่วไปเยอะเลยน้าาาาาาพักกินชานมอยู่หรอจ๊ะะะะ #popcat,False,2021-08-18 11:00:24,,5,6
12053,ทุกคนเค้าแผ่วแล้วววววว ไทยยังสู้อยู่นะคะ ถ้าไม่มีอะไรทำมาเล่นสนุกๆกันนะไม่ต้องซี เรากลับมาช่วยชาติแน้วววววววว สู้ไป… https://t.co/MNSiQVZtCD,False,2021-08-18 11:00:33,,61,61
12054,"เพียงแค่คนไทยช่วยกันปั่น #popcat คนละ 1 ล้าน pop
เราก็จะได้ยอด 6x000,b pop ซึ่งกว่าไต้หวันจะตามเราทัน ก็คงอีกนานเลยครับ #popcatTH",False,2021-08-18 11:00:35,Pale Blue Dot,3,1
12055,เลิกงานแล้ว ขอทำงานบ้านก่อน คืนนี้ 20.00 น. เจอกันที่  #popcat นะคะทุกคน,False,2021-08-18 11:00:43,,2,0
12056,"❀ 𝙉𝙚𝙩𝙛𝙡𝙞𝙭 𝟰𝙠 ❀

✿ 𝟭 จอ 39 บาท 

❀ 𝟯𝟬 𝘿𝙖𝙮𝙨

✦ แอคนอก  จอเดี่ยว !
✦ ไม่ต้องใช้ Vpn 
✦ ล็อคจอไม่ได้

Tag : #หารnetfilx… https://t.co/CLQvpW1IND",False,2021-08-18 11:00:54,,0,0
12057,อย่าได้เสียเกียรติลูกพระเจ้าตากสิ้ #popcat https://t.co/zwuxktHZPN,False,2021-08-18 11:01:11,,5,1
12058,#กะลาตาผี  #ตอนที่19 #ตอนหลวงราชศักดิ์เสน่หากับเหลงเมียบ่าว https://t.co/CM16h7KrJN ผ่าน @YouTube #saveนารา #popcat #bbrightvc,False,2021-08-18 11:01:27,นนทบุรี,0,0
12059,"Breaking news: Tsunami alert issued after quake off Vanuatu

#Afghanistan #Talibans
#SubhasChandraBose #popcat
https://t.co/TlHMOqpUhK",False,2021-08-18 11:01:30,"महाराष्ट्र, भारत",1,0
12060,"ขออนุญาตฝากร้านด้วยนะคะ พอดีแม่เอามาขายแล้วตลาดปิดขายไม่ได้(มือ1)
 79.- ทุกตัว 🚛ส่งแฟนชส์ 20+5 #มิลลิ #saveนารา… https://t.co/5GKhtc7JJY",False,2021-08-18 11:02:40,ประเทศไทย,0,0
12061,#popcat #POPCATTAIWAN #popcatthailand #taipei #ข่าววันนี้ https://t.co/vezGRlqoV9,False,2021-08-18 11:02:40,ประเทศไทย,0,0
12062,การทำอะไรได้ดี ด้วยวิธีที่โกงมา ไม่น่าภูมิใจหรอก  บางคนพิมพ์ว่าคนไทยโกงใช้โค้ด อด  แต่ละคนนิ้วจะหักกันอยู่แล้ว จะเอ… https://t.co/8sN8NCMQ5t,False,2021-08-18 11:03:10,,5,2
12063,"🥕🥗𓈒 ᱸ 𖠵 𝚑𝚒 𝚑𝚒 𝚎𝚟𝚎𝚛𝚢𝚘𝚗𝚎 ! — 🥦🧅
#ผักอบกรอบ #ผักอบแห้ง อร่อย มานำเสนอคั้บ!
🙆🏻‍♀️ #พร้อมส่ง
𓏔 ห่อละ 𝟭𝟮𝟱 บาท‼️
𓏔 ค่าส่ง… https://t.co/UWwxZQKBdz",False,2021-08-18 11:03:15,สั่งผักอบกรอบ ทักไลน์ได้ค่ะ 💘,0,0
12064,มีเรื่องให้ตามจนกูไม่ได้มากอบกู้เอกราชเลย #popcat,False,2021-08-18 11:03:40,,5,2
12065,"ขออนุญาตฝากร้านด้วยนะคะ พอดีแม่เอามาขายแล้วตลาดปิดขายไม่ได้(มือ1)
 99.- ทุกตัว 🚛ส่งแฟนชส์ 20+5 #มิลลิ #saveนารา… https://t.co/S2CPje2MyK",False,2021-08-18 11:04:43,ประเทศไทย,1,2
12066,"◌ Netflix premium  U4k ◌

𓏔 30d 95.-
𓏔 29d 93.-
𓏔 7d 35.-

• ตัดเต็ม 
• ไม่หารร่วม!
• ต่อเมลเดิมได้
🛒˚สอบถาม | สั่ง… https://t.co/Ibg87REIGN",False,2021-08-18 11:04:44,,0,0
12067,โอกาสเป็นของเราแล้วค่ะทุกคน รีบเข้าไปกดกันนะคะ 18:02 #popcat https://t.co/ZlDRxLpNDy,False,2021-08-18 11:04:48,,37,36
12068,#JesusChrist #Bible #Tune1st #popcat #PS5 #OpenRP #OmoOlogoByWhalzee #Afghanistan #vakko #vakko… https://t.co/R38TMK0Tvp,False,2021-08-18 11:05:02,"England, United Kingdom",1,0
12069,"ขอไฟเซอร์  ได้กลับมาแต่ไฟแนนซ์ ‼️ 
#วัคซีนฟรีกับปชช1ใบ
#ทุกคนต้องไม่ตาย
#เยียวยาครอบครัวผู้เสียชีวิต… https://t.co/5bqfBTrE0c",False,2021-08-18 11:05:03,,3,3
12070,"แซงงแบบโกงๆอันนี้ก่อไม่เอาาา unfair=Win 🙂😏✌️✌️#澎湖 #Taiwan #Thailand
#popcat",False,2021-08-18 11:05:17,,5,0
12071,ยัยต้ายยหวานน ไอจาขยี้ยูว์ให้เเหลกส์คึคืนนี้ #popcat #popcatthailand #Taiwan #Thailand,False,2021-08-18 11:06:00,,8,4
12072,"◌ Netflix premium  U4k ◌

𓏔 30d 95.-
𓏔 29d 93.-
𓏔 7d 35.-

• ตัดเต็ม 
• ไม่หารร่วม!
• ต่อเมลเดิมได้
🛒˚สอบถาม | สั่ง… https://t.co/RIW2oRTTZu",False,2021-08-18 11:06:01,,0,0
12073,"#SwarnimVijayMashaal 
#realmeGT #MinarePakistan #LaVozArgentina #القبض_على_مغتصب_القطو… https://t.co/UbQ5rMaMhd",False,2021-08-18 11:07:37,Jammu & Kashmir,5,0
12074,อย่าจริงจังกับเกมมากเกินไปเล่นกันขำๆดิบอกเขาโกงเราก็โดงเหมือนกันเพราะงั้นก็พอๆกันอย่าให้ความสัมพันธ์แตกหักง่ายๆเพียงเพราะเกม #popcat,False,2021-08-18 11:08:18,,9,2
12075,Thailand only อ่ะเนาะ #Thailand #saveนารา #พิมรี่พาย #popcat #มิลลิ #ม็อบ16สิงหา #คฝเป็นฆาตกร https://t.co/QSfozHunsy,False,2021-08-18 11:08:45,,25,173
12076,Go battre le Laos 🤜🏾🤛🏾#popcat https://t.co/mYHZxYHaET,False,2021-08-18 11:08:45,,8,0
12077,I saw a news that Malaysians were helping Taiwan doing #popcat to win Thailand? Is this true or no? If its true Wel… https://t.co/3VO2JE5SYp,False,2021-08-18 11:08:49,"Pathum Thani Province, Thailan",1,1
12078,"🥕🥗𓈒 ᱸ 𖠵 𝚑𝚒 𝚑𝚒 𝚎𝚟𝚎𝚛𝚢𝚘𝚗𝚎 ! — 🥦🧅
#ผักอบกรอบ #ผักอบแห้ง อร่อย มานำเสนอคั้บ!
🙆🏻‍♀️ #พร้อมส่ง
𓏔 ห่อละ 𝟭𝟮𝟱 บาท‼️
𓏔 ค่าส่ง… https://t.co/BMopiWBv2L",False,2021-08-18 11:09:59,* Order Click 💥 👉🏻,0,1
12079,"เพิ่งได้เล่น เวลาจดจ่อกับการกดคือไม่ฟุ้งซ่านดี 😂
#popcat",False,2021-08-18 11:10:22,"Bangkok Noi, Bangkok",1,0
12080,"ใครอยู่แถวนั้นหรือจะไปแถวนั้น โปรดเช็คดูด้วย
#ม็อบ18สิงหา #ม็อบต้องการคนตาย #popcat #saveนารา #ม็อบ17สิงหา… https://t.co/lnAlI5HH9i",False,2021-08-18 11:10:32,,3,1
12081,#popcat https://t.co/wumo16SjZx,False,2021-08-18 11:11:05,,2,5
12082,"🌾เสื้อยืดแขนสั้น Oversize
ตัวละ 259 บ 🖤🖤❤️❤️
#เสื้อโอเวอร์ไซส์  #ชุดนอนน่ารัก #เสื้อผ้า #เสื้อยืดเกาหลี… https://t.co/VedHDUp59A",False,2021-08-18 11:11:31,,0,0
12083,"#saveนารา #popcat #ม็อบ18กรกฎา 
เคยถามตัวเองบ้างไหม 555555555",False,2021-08-18 11:11:50,,0,0
12084,มาเลเซียร่วมมือกับไต้หวันรึป่าวเอ่ย🤔สกอร์ไม่ขยับเลยนะ 20:00-22:00 เจอกันนะจ๊ะไต้หวัน😏 #popcat,False,2021-08-18 11:11:59,,4,1
12085,"🍯 ꒱‧⁺◟ 𝗬𝗼𝘂𝘁𝘂𝗯𝗲 𝗽𝗿𝗲𝗺𝗶𝘂𝗺 ˊˎ🧤˚ ༘🌀 
ไม่ต่อเมล🥤
» เมลตัวเอง   7฿
»เมลร้าน      13฿
♡︎»ดาวน์โหลดได้ทุกคลิป
♡︎»ไม่มีโฆษณาร… https://t.co/PtXGmGrkKZ",False,2021-08-18 11:12:03,,0,0
12086,"อยากรู้น้องโมสู้เพื่อชาติเรื่องอะไร 

กดเข้าไปดูเลยค่ะ 👉
https://t.co/DSB2YYwEBf

😻
#popcat
#MobileBNK48
#BNK48 https://t.co/600Hr653VG",False,2021-08-18 11:12:10,,10,20
12087,不誠實👎🏻👎🏻 #popcat,False,2021-08-18 11:12:20,,2,0
12088,วันนี้เขานัดกัน 20.00-22.00 ใช่ม่ะ  #popcat,False,2021-08-18 11:13:08,,10,1
12089,รู้ประเทศไทยดียังคะ🇹🇼ศึกษาบ้างนะอย่าให้ได้สอน 5555🥴แล้วเจอกาน #popcat,False,2021-08-18 11:13:44,ชิปเปอร์,7,1
12090,台灣你不誠實 #popcat,False,2021-08-18 11:13:55,,0,1
12091,เครียดเลยเปิดเเปป #popcat,False,2021-08-18 11:14:05,no.94,2,1
12092,"🔥🔥เซทนี้ 540฿ รวมส่ง🔥🔥
ทุเรียนทอด A 250g
มันม่วงฉาบ 200g
กล้วยฉาบ 250g

✅ Add อย่างอื่นเพิ่มได้น้า
✅ อร่อย ทำใหม่ทุ… https://t.co/RrraDkbioF",False,2021-08-18 11:14:14,"Bangkok, Thailand",3,2
12093,Ava WA #Taliban Apel Pagi yuk yg ready Minat wa aja 081210180840 #popcat.. Aice. Persija.#SHOPEE99 #vcssangek… https://t.co/vre49tRrTT,False,2021-08-18 11:14:18,,0,0
12094,"🅓🅘🅢🅝🅔🅨 ​ 🅗🅞🅣🅢🅣🅐🅡
ฉลอง!!!!กลับมาเปิดร้าน
🌟🌟🌟
1 จอ🌠 58วัน | 65 บาท🌷
1 แอค 🌠 130 บาท🌷
💓โอน = รับรหัส 💓
ใครสนใจ DM มาสอ… https://t.co/N971d9FmBj",False,2021-08-18 11:14:29,"ขอนแก่น, ประเทศไทย",0,0
12095,"ถ้ามี Popcat เวอร์ชัน สลิ่ม ปะทะ สามกีบ มึงว่าประชากรฝั่งไหนจะชนะ

#popcat",False,2021-08-18 11:14:45,,8,4
12096,"ถึงตัวจะอยู่บ้าน แต่ก็ยังอัพรูปเที่ยวทิพย์ได้ 📱
ซิมที่สายโซเชียลควรมี 🤩
🔋🖥จะเล่นเน็ต อัพรูป ดูหนังแค่ไหนก็ไม่มีเน็ต… https://t.co/IbSVO7DQaa",False,2021-08-18 11:14:47,,0,0
12097,"🎪🎟 เซตเกมเรื่องราว ios🎪🎟
✏️ เกมที่ขายดีที่สุดต้องเกมค่ายนี้เลยย ดูแล จัดการธุรกิจของเราให้มีชื่อเสียง เรียกลูกค้าใ… https://t.co/eMScxqEynV",False,2021-08-18 11:14:52,Saturn,0,0
